OTU_ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27
ASV1023	0.000226255	0.000814516	0.001040771	0	0.000905018	0.000362007	0	0.000316756	0.000316756	0.000181004	0	0	0	0	0	0	0.000543011	0	0	0.000452509	0.000226255	0	0.000271505	0	0.000407258	0	0.000814516
ASV1052	0.000226255	0.000226255	0.000135753	0.000362007	0.000135753	0.000271505	9.05018E-05	0.000271505	0.000135753	0.000271505	0.000362007	0.000452509	4.52509E-05	0.00049776	0	9.05018E-05	0.000362007	0	0.000135753	0	0	4.52509E-05	4.52509E-05	9.05018E-05	9.05018E-05	0	9.05018E-05
ASV1090	0.000226255	0.000316756	0.000181004	0.000181004	0.000271505	0.000316756	0.000588262	0.00049776	0.000316756	0.000226255	0.000362007	0.000316756	0.000135753	0.000181004	0.000226255	0.000316756	0.000226255	0.000407258	0.000226255	0.000181004	9.05018E-05	0.000135753	0.000271505	0.000181004	0.000181004	0.000226255	4.52509E-05
ASV1250	0.000226255	0	9.05018E-05	0	9.05018E-05	9.05018E-05	0.000135753	9.05018E-05	0	0.000181004	0.000226255	0.001176524	0.000135753	0.000859767	0.000181004	0.000135753	0.000407258	0.000226255	0.000135753	0	0.000135753	9.05018E-05	0	4.52509E-05	0	0	0
ASV1287	0.000226255	0.000362007	0.000135753	0.000135753	0	0.000452509	0.000407258	0.000543011	0.00049776	0.000226255	0.000181004	0.000135753	0.000362007	0.000226255	0.000135753	0.000135753	0	0	0.000226255	9.05018E-05	0	0.000135753	0	9.05018E-05	0	0	0
ASV1297	0.000226255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1535	0.000226255	0.000181004	0	0.000135753	9.05018E-05	0	0	0.000226255	0.000135753	0	0.000271505	0	9.05018E-05	0.000181004	0	0.000135753	9.05018E-05	0	9.05018E-05	0.000271505	9.05018E-05	0.000135753	0	0	9.05018E-05	0	0
ASV1668	0.000226255	0	0	0	0	0	0.000135753	0	0.000316756	0	0.000181004	0.000362007	0	0.000271505	0	0	0	0	0.000271505	0	0.000316756	0	0.000407258	0	0.000181004	0.000316756	0
ASV1853	0.000226255	0	0	9.05018E-05	4.52509E-05	0.000135753	0.000135753	9.05018E-05	0.000181004	0.000135753	0.000271505	0.000135753	0.000135753	4.52509E-05	0	0	0.000271505	0.000135753	0	4.52509E-05	4.52509E-05	0	0	9.05018E-05	0.000135753	0	0
ASV2137	0.000226255	0.000181004	0	0.000362007	0	0.000181004	0.000362007	0	0.000271505	0	0.000135753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2760	0.000226255	9.05018E-05	0	0	0	0.000135753	0.000135753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135753	0.000226255	0
ASV2943	0.000226255	0	9.05018E-05	0.000135753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0	0	0	0	0	0.000181004
ASV3102	0.000226255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	9.05018E-05	0.000135753	0	0	0	0	0	0	0	0
ASV3207	0.000226255	0	0	0.000362007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05018E-05	0	0	0
ASV4323	0.000226255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000226255	0
ASV4500	0.000226255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4501	0.000226255	0	0	0	0	0	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4686	0.000226255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV134	0.000271505	0.002262546	0.006108874	0.000316756	0.007828409	0.004208335	0.000543011	0.003393819	0.004751346	0.003212815	0.004796597	0.002307797	0.00298656	0.001448029	0.004117833	0.003212815	0.004208335	0.007375899	0.002669804	0.00298656	0.000271505	0.00199104	0.003574822	0.002669804	0.001900538	0.001719535	0.004660844
ASV147	0.000271505	0.000316756	0.000362007	0.000271505	0.000316756	0.000588262	0.000633513	0.00049776	0.000316756	0.000362007	0.000226255	0.000407258	0.000543011	0.00049776	0.000678764	0.000452509	0.000769266	0.000452509	0.000588262	0.000316756	0.000181004	0.000271505	0.000316756	0	0	0	0.000135753
ASV205	0.000271505	0.000724015	0.000588262	0.000678764	0.000407258	0.000814516	0.001629033	0.001402778	0.001040771	0.000452509	0.000950269	0.001221775	0.002172044	0.002262546	0.006289877	0.005158604	0.005113354	0.002805557	0.002262546	0.002534051	0.001402778	0.001176524	0.001267026	0.000543011	0.000452509	0.000633513	0.000226255
ASV214	0.000271505	0.001357527	0.001583782	0.001357527	0.00099552	0.000678764	0.001583782	0.000724015	0.000543011	0.000362007	0.000543011	0.001267026	0.000769266	0.000724015	0.001040771	0.001267026	0.002036291	0.001176524	0.000678764	0.000588262	0.00099552	0.00099552	0.001176524	0.000633513	0.00099552	0.002353048	0.001855288
ASV215	0.000271505	0	0.001176524	0.001267026	0.001583782	0.000859767	0.002036291	0.001945789	0.003031811	0.003167564	0.001719535	0.003484321	0.002624553	0.003212815	0.002217295	0.002715055	0.002443549	0.001764786	0.002805557	0.002081542	0.003982081	0.002262546	0.002353048	0.001674284	0.001448029	0.001267026	0.001086022
ASV238	0.000271505	0.000724015	0.000814516	0.001221775	0.000905018	0.000633513	0.000769266	0.000859767	0.001402778	0.001538531	0.001176524	0.001221775	0.001900538	0.003620073	0.001810037	0.002307797	0.001674284	0.001131273	0.000814516	0.000814516	0.001040771	0.000543011	0.000362007	0.000407258	0.000452509	0.000362007	0.000271505
ASV268	0.000271505	0.000362007	0.000362007	0.000452509	0.000633513	0.000814516	0.001900538	0.000905018	0.000226255	4.52509E-05	0.000135753	0.00049776	0.002217295	0.001131273	0.000678764	0.001674284	0.00199104	0.001719535	0.002398299	0.000905018	0.000543011	0.001040771	0.001448029	0.00294131	0.00294131	0.001674284	0.001176524
ASV269	0.000271505	0.000181004	0.000362007	0.000543011	0.000814516	0.000452509	0.001357527	0.001448029	0.001583782	0.001312277	0.000859767	0.004479841	0.001312277	0.00543011	0.001131273	0.00199104	0.002669804	0.001221775	0.001040771	0.00049776	0.00099552	0.000543011	0.000814516	0.000407258	0.000362007	0.000181004	0.000588262
ASV293	0.000271505	0.000769266	0.000678764	0.000814516	0.00049776	0.000271505	0.000769266	0.000226255	0.000181004	0.000362007	0	0.000181004	0.000769266	0.000362007	0.000271505	0.000135753	0.000135753	0.000135753	0	0.000135753	0.000543011	0.000543011	0.000678764	0.002805557	0.003891579	0.006697136	0.006968641
ASV307	0.000271505	0.000181004	0.000362007	0.000181004	0.000316756	0.000316756	0.000678764	0.000678764	0.000905018	0.001357527	0.001131273	0.001402778	0.002353048	0.002850808	0.001176524	0.002398299	0.001719535	0.001945789	0.001221775	0.001131273	0.001176524	0.000769266	0.000588262	0.000271505	0.000316756	9.05018E-05	0.000181004
ASV316	0.000271505	0.000678764	0.000407258	0.000316756	0.000226255	0	0	0.000135753	9.05018E-05	0	0	0	9.05018E-05	0	0.000181004	0.000678764	0.000452509	0.000271505	0.000588262	0.000678764	0.00099552	0.001040771	0.001448029	0.00149328	0.000950269	0.000633513	0.000724015
ASV364	0.000271505	0.001221775	0.000724015	0.00049776	0.000678764	0.000362007	0.000316756	0.000407258	0.000407258	0.000769266	0.000859767	0.000769266	0.000588262	0.000633513	0.000588262	0.000633513	0.000633513	0.000678764	0.000543011	0.000905018	0.002307797	0.002217295	0.002036291	0.001629033	0.001583782	0.000905018	0.002307797
ASV430	0.000271505	0.000452509	0.000316756	0.000724015	0.000905018	0.001312277	0.002398299	0.003212815	0.002081542	0.000543011	0.000950269	0.001402778	0.001764786	0.001086022	0.001221775	0.000905018	0.001176524	0.00049776	0.000588262	0.000678764	0.000316756	0.000271505	0.000181004	0.000226255	0.000181004	0.000135753	0.000181004
ASV461	0.000271505	0.001448029	0.001674284	0.000859767	0.000724015	0.000181004	0	4.52509E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
